nu (cm^-1),absorbance
4.385941521000000648e+03,2.185552172431501072e-01
4.385942520999999942e+03,2.175551213492293579e-01
4.385943521000000146e+03,2.164812548684433846e-01
4.385944521000000350e+03,2.153376897800854950e-01
4.385945521000000554e+03,2.141286841852962641e-01
4.385946520999999848e+03,2.128586413142165568e-01
4.385947521000000052e+03,2.115320688185670095e-01
4.385948521000000255e+03,2.101535389373969109e-01
4.385949521000000459e+03,2.087276500305302596e-01
4.385950521000000663e+03,2.072589899547383485e-01
4.385951520999999957e+03,2.057521016694867644e-01
4.385952521000000161e+03,2.042114513884874805e-01
4.385953521000000364e+03,2.026413995511165134e-01
4.385954521000000568e+03,2.010461727255852538e-01
4.385955520999999862e+03,1.994298488559262950e-01
4.385956521000000066e+03,1.977963252072153510e-01
4.385957521000000270e+03,1.961492960349014436e-01
4.385958521000000474e+03,1.944922927133238555e-01
4.385959521000000677e+03,1.928285897216103495e-01
4.385960520999999972e+03,1.911612527619200586e-01
4.385961521000000175e+03,1.894931199611426809e-01
4.385962521000000379e+03,1.878267995631667520e-01
4.385963521000000583e+03,1.861646699524069637e-01
4.385964520999999877e+03,1.845088818238186101e-01
4.385965521000000081e+03,1.828613622671017014e-01
4.385966521000000284e+03,1.812238205742598696e-01
4.385967521000000488e+03,1.795977555283851668e-01
4.385968520999999782e+03,1.779844639915548754e-01
4.385969520999999986e+03,1.763850472738128505e-01
4.385970521000000190e+03,1.748004347376621581e-01
4.385971521000000394e+03,1.732313758982194640e-01
4.385972521000000597e+03,1.716784648481519404e-01
4.385973520999999892e+03,1.701421488219859723e-01
4.385974521000000095e+03,1.686227432506010038e-01
4.385975521000000299e+03,1.671204299522182912e-01
4.385976521000000503e+03,1.656353149964747140e-01
4.385977520999999797e+03,1.641673765770161053e-01
4.385978521000000001e+03,1.627165200296670777e-01
4.385979521000000204e+03,1.612825791722634627e-01
4.385980521000000408e+03,1.598653279066600819e-01
4.385981521000000612e+03,1.584643945870443937e-01
4.385982520999999906e+03,1.570796595837902210e-01
4.385983521000000110e+03,1.557106848305457036e-01
4.385984521000000314e+03,1.543571099696083027e-01
4.385985521000000517e+03,1.530185642120429346e-01
4.385986520999999811e+03,1.516946741351625771e-01
4.385987521000000015e+03,1.503850706814350568e-01
4.385988521000000219e+03,1.490893953574239927e-01
4.385989521000000423e+03,1.478073055975970274e-01
4.385990521000000626e+03,1.465384793097566085e-01
4.385991520999999921e+03,1.452826175981313528e-01
4.385992521000000124e+03,1.440394517152249754e-01
4.385993521000000328e+03,1.428087387007677400e-01
4.385994521000000532e+03,1.415902687774341917e-01
4.385995520999999826e+03,1.403838621585189461e-01
4.385996521000000030e+03,1.391893710860786504e-01
4.385997521000000233e+03,1.380066788622441309e-01
